label,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64
nominal,0.0,0.0,6.0,15.0,13.0,3.0,0.0,0.0,0.0,5.0,15.0,6.0,13.0,15.0,3.0,0.0,0.0,10.0,11.0,0.0,13.0,16.0,5.0,0.0,0.0,4.0,15.0,14.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,6.0,15.0,11.0,2.0,0.0,0.0,0.0,1.0,16.0,10.0,14.0,16.0,3.0,0.0,0.0,4.0,11.0,0.0,14.0,16.0,3.0,0.0,0.0,3.0,15.0,16.0,12.0,15.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,1.0,5.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,6.0,0.0,0.0,0.0
nominal,0.0,4.0,16.0,16.0,12.0,1.0,0.0,0.0,0.0,8.0,14.0,5.0,15.0,6.0,0.0,0.0,0.0,3.0,5.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,9.0,4.0,4.0,1.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,15.0,1.0
nominal,0.0,2.0,14.0,16.0,13.0,1.0,0.0,0.0,0.0,10.0,14.0,10.0,15.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,8.0,0.0
nominal,0.0,1.0,9.0,12.0,15.0,14.0,4.0,0.0,0.0,6.0,14.0,4.0,4.0,14.0,8.0,0.0,0.0,3.0,8.0,0.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,3.0,0.0,0.0
nominal,0.0,0.0,14.0,11.0,7.0,1.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,14.0,4.0,0.0,0.0,0.0,15.0,11.0,0.0,6.0,3.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,12.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,0.0,0.0,0.0
nominal,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,11.0,5.0,0.0,0.0,0.0,7.0,16.0,15.0,12.0,13.0,4.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0
nominal,0.0,0.0,8.0,9.0,15.0,11.0,0.0,0.0,0.0,9.0,15.0,15.0,4.0,15.0,2.0,0.0,0.0,8.0,9.0,0.0,8.0,12.0,0.0,0.0,0.0,2.0,14.0,11.0,14.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,13.0,6.0,0.0,0.0,0.0,2.0,12.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,5.0,0.0,0.0
nominal,0.0,4.0,15.0,16.0,16.0,12.0,1.0,0.0,0.0,15.0,13.0,5.0,5.0,16.0,8.0,0.0,0.0,7.0,3.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,1.0,11.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,6.0,0.0,0.0,0.0,3.0,8.0,6.0,16.0,10.0,0.0,0.0,0.0,5.0,16.0,16.0,12.0,1.0,0.0,0.0
nominal,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,0.0,3.0,16.0,9.0,8.0,16.0,4.0,0.0,0.0,9.0,8.0,0.0,6.0,16.0,2.0,0.0,0.0,1.0,8.0,13.0,16.0,16.0,5.0,0.0,0.0,0.0,15.0,12.0,16.0,13.0,8.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,9.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,9.0,11.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0
nominal,0.0,0.0,6.0,15.0,16.0,5.0,0.0,0.0,0.0,5.0,16.0,13.0,15.0,11.0,0.0,0.0,0.0,10.0,12.0,1.0,16.0,9.0,0.0,0.0,0.0,3.0,3.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,8.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,11.0,0.0
nominal,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,5.0,1.0,0.0,0.0,6.0,16.0,6.0,4.0,16.0,9.0,0.0,0.0,11.0,16.0,5.0,13.0,16.0,2.0,0.0,0.0,1.0,11.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,13.0,15.0,10.0,0.0,0.0,0.0,2.0,15.0,5.0,6.0,16.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,0.0
nominal,0.0,0.0,6.0,13.0,16.0,11.0,1.0,0.0,0.0,4.0,15.0,6.0,9.0,16.0,5.0,0.0,0.0,6.0,9.0,0.0,7.0,16.0,6.0,0.0,0.0,3.0,15.0,12.0,15.0,15.0,8.0,0.0,0.0,0.0,2.0,5.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,2.0,9.0,4.0,8.0,15.0,2.0,0.0,0.0,0.0,10.0,13.0,12.0,2.0,0.0,0.0
nominal,0.0,0.0,0.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,4.0,8.0,16.0,16.0,6.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,5.0,9.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,9.0,0.0,0.0
nominal,0.0,0.0,9.0,13.0,10.0,1.0,0.0,0.0,0.0,7.0,14.0,4.0,15.0,8.0,0.0,0.0,0.0,10.0,8.0,0.0,10.0,14.0,0.0,0.0,0.0,4.0,14.0,12.0,14.0,15.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,4.0,10.0,15.0,1.0,0.0,0.0,0.0,9.0,12.0,9.0,2.0,0.0,0.0
nominal,0.0,0.0,0.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,2.0,0.0,0.0,0.0,5.0,16.0,9.0,0.0,13.0,10.0,0.0,0.0,12.0,16.0,6.0,6.0,16.0,6.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0
nominal,0.0,0.0,4.0,13.0,16.0,8.0,0.0,0.0,0.0,5.0,16.0,8.0,10.0,12.0,0.0,0.0,0.0,8.0,9.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0,2.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0
nominal,0.0,0.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,16.0,14.0,4.0,0.0,0.0,0.0,15.0,15.0,9.0,13.0,12.0,0.0,0.0,0.0,13.0,11.0,2.0,15.0,9.0,0.0,0.0,0.0,2.0,14.0,15.0,11.0,1.0,0.0
nominal,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,11.0,12.0,10.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,15.0,1.0,0.0,0.0,0.0,8.0,11.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,10.0,16.0,7.0,0.0,0.0
nominal,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,13.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0
nominal,0.0,1.0,11.0,16.0,16.0,5.0,0.0,0.0,0.0,6.0,16.0,6.0,14.0,13.0,0.0,0.0,0.0,4.0,5.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,1.0,14.0,11.0,4.0,0.0,0.0,0.0,0.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,8.0,16.0,16.0,10.0,0.0,0.0,0.0,1.0,16.0,14.0,11.0,16.0,1.0,0.0,0.0,0.0,12.0,8.0,13.0,15.0,1.0,0.0,0.0,0.0,1.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,16.0,2.0,0.0,0.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0
nominal,0.0,2.0,12.0,15.0,16.0,10.0,1.0,0.0,0.0,3.0,16.0,5.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,15.0,6.0,0.0,0.0,0.0,2.0,12.0,15.0,12.0,1.0,0.0,0.0
nominal,0.0,0.0,6.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,14.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,5.0,9.0,15.0,14.0,2.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,11.0,0.0,0.0,1.0,3.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,8.0,8.0,2.0,0.0,0.0,0.0,11.0,16.0,13.0,14.0,13.0,0.0,0.0,0.0,8.0,16.0,5.0,10.0,15.0,0.0,0.0,0.0,0.0,8.0,16.0,13.0,7.0,0.0
nominal,0.0,0.0,7.0,15.0,16.0,16.0,8.0,0.0,0.0,4.0,16.0,12.0,5.0,13.0,13.0,0.0,0.0,1.0,5.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,6.0,0.0,0.0,0.0,9.0,15.0,16.0,16.0,11.0,0.0,0.0,2.0,12.0,14.0,15.0,4.0,1.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,6.0,15.0,16.0,13.0,1.0,0.0,0.0,3.0,16.0,10.0,11.0,16.0,3.0,0.0,0.0,5.0,8.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,16.0,1.0,0.0,0.0,0.0,9.0,16.0,16.0,15.0,6.0,0.0,0.0,0.0,10.0,10.0,16.0,10.0,3.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,13.0,11.0,9.0,1.0,0.0,0.0,0.0,11.0,10.0,10.0,14.0,4.0,0.0,0.0,0.0,5.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,13.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,10.0,16.0,13.0,1.0,0.0,0.0
nominal,0.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,4.0,0.0,0.0
nominal,0.0,0.0,8.0,11.0,16.0,12.0,1.0,0.0,0.0,2.0,16.0,16.0,9.0,16.0,3.0,0.0,0.0,0.0,13.0,11.0,8.0,15.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,16.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0
nominal,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,12.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,15.0,4.0,0.0,0.0,0.0,6.0,13.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,10.0,13.0,15.0,3.0,0.0
nominal,0.0,0.0,1.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,1.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0
nominal,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,10.0,8.0,0.0,0.0,0.0,4.0,14.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,4.0,0.0
nominal,0.0,0.0,15.0,16.0,16.0,12.0,1.0,0.0,0.0,5.0,16.0,13.0,11.0,16.0,4.0,0.0,0.0,1.0,16.0,2.0,3.0,15.0,4.0,0.0,0.0,0.0,11.0,11.0,15.0,11.0,0.0,0.0,0.0,0.0,4.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,7.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,13.0,16.0,12.0,1.0,0.0,0.0,5.0,16.0,14.0,16.0,16.0,4.0,0.0,0.0,4.0,16.0,0.0,13.0,13.0,1.0,0.0,0.0,2.0,14.0,14.0,15.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,0.0,0.0,0.0
nominal,0.0,0.0,8.0,3.0,11.0,11.0,2.0,0.0,0.0,2.0,16.0,6.0,7.0,12.0,8.0,0.0,0.0,1.0,16.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,11.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,10.0,16.0,9.0,0.0,0.0,0.0
nominal,0.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,14.0,3.0,0.0,0.0,1.0,15.0,16.0,0.0,4.0,13.0,1.0,0.0,0.0,10.0,15.0,3.0,7.0,16.0,5.0,0.0,0.0,1.0,11.0,15.0,15.0,9.0,0.0
nominal,0.0,0.0,6.0,14.0,0.0,0.0,12.0,6.0,0.0,0.0,15.0,13.0,0.0,6.0,16.0,6.0,0.0,2.0,16.0,12.0,4.0,16.0,12.0,0.0,0.0,1.0,14.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,16.0,15.0,8.0,0.0,0.0,0.0,3.0,16.0,13.0,7.0,8.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0
nominal,0.0,0.0,5.0,12.0,15.0,15.0,5.0,0.0,0.0,0.0,8.0,7.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,2.0,4.0,12.0,10.0,0.0,0.0,0.0,7.0,16.0,14.0,16.0,12.0,2.0,0.0,0.0,2.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,0.0,0.0,4.0,2.0,1.0,12.0,13.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,11.0,0.0
nominal,0.0,0.0,9.0,16.0,15.0,4.0,0.0,0.0,0.0,0.0,12.0,14.0,12.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,9.0,6.0,9.0,15.0,15.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,3.0,0.0
nominal,0.0,0.0,7.0,14.0,16.0,8.0,0.0,0.0,0.0,1.0,16.0,16.0,8.0,6.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,10.0,1.0,0.0,0.0,0.0,7.0,12.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,3.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,1.0,0.0,0.0
nominal,0.0,0.0,0.0,5.0,12.0,11.0,1.0,0.0,0.0,0.0,3.0,14.0,6.0,7.0,11.0,0.0,0.0,5.0,16.0,2.0,1.0,9.0,9.0,0.0,0.0,8.0,14.0,8.0,14.0,16.0,1.0,0.0,0.0,1.0,7.0,8.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0
nominal,0.0,0.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0
nominal,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,9.0,9.0,0.0,0.0,8.0,14.0,0.0,3.0,16.0,6.0,0.0,0.0,9.0,15.0,8.0,13.0,14.0,5.0,0.0,0.0,1.0,12.0,16.0,16.0,15.0,5.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0
nominal,0.0,0.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,0.0,0.0,10.0,4.0,4.0,10.0,16.0,1.0,0.0,0.0,12.0,16.0,16.0,16.0,9.0,0.0
nominal,0.0,0.0,2.0,15.0,16.0,12.0,2.0,0.0,0.0,0.0,13.0,12.0,4.0,12.0,12.0,0.0,0.0,6.0,16.0,1.0,3.0,13.0,12.0,0.0,0.0,11.0,16.0,15.0,16.0,16.0,9.0,0.0,0.0,1.0,7.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0
nominal,0.0,0.0,9.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,13.0,16.0,9.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,1.0,0.0,0.0
nominal,0.0,3.0,15.0,16.0,13.0,4.0,0.0,0.0,0.0,4.0,6.0,4.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,11.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,1.0,6.0,4.0,6.0,15.0,8.0,0.0,0.0,4.0,13.0,13.0,11.0,7.0,0.0,0.0
nominal,0.0,0.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0
